geneID	geneSymbol	Thymus_0	Thymus_1	TALL_01	TALL_03	TALL_04	TALL_06	TALL_08	TALL_09	TALL_12	TALL_14	TALL_15	TALL_16
XLOC_000216	KPNA6	19.8889	23.0247	19.7381	20.4194	24.4137	43.2506	30.4856	20.5486	35.2589	22.3813	53.8967	29.3507
XLOC_000217	TXLNA	23.7897	22.1079	25.2991	15.6472	17.0832	16.8975	16.5764	26.8435	28.6275	13.2738	18.6396	23.8997
XLOC_000218	CCDC28B	15.9593	8.52522	11.5933	9.8419	6.92219	5.05507	5.40772	14.2623	5.94524	3.81624	0.544985	16.2316
XLOC_000219	IQCC	1.14108	1.92072	2.93437	2.90889	4.12884	6.9739	7.32496	4.00855	2.62215	2.25578	2.32091	1.63561
XLOC_000220	DCDC2B	0	0.0605955	0.162376	0.0840821	0.199363	0.165173	0	0.171002	0	0	0	0
XLOC_000221	EIF3I	67.2428	72.2609	65.5042	70.5035	75.1765	78.1292	50.8871	61.9052	61.1752	43.8677	37.5708	122.116
XLOC_000222	FAM167B	0.720935	0.0907858	1.55567	1.78845	0.300715	0.879813	2.50996	0.904728	0.399774	0.50683	2.44494	0
XLOC_000223	LCK	305.863	343.45	145.102	349.354	361.478	165.094	195.274	115.793	223.884	128.128	117.94	136.17
XLOC_000224	HDAC1	73.4801	89.4867	63.2693	58.1042	62.2573	78.6541	55.1313	68.6492	74.5157	36.8267	57.761	67.3987
XLOC_000225	TSSK3	0	0.0935857	0	0.0866442	0.1369	0	0	0	0.0342908	0	0.500012	0.384308
XLOC_000226	ZBTB8B	0	0	0	0.0506318	0	0	0	0	0	0	0	0
XLOC_000227	ZBTB8A	1.15793	0.694551	2.64435	1.5178	6.18818	6.47795	6.03067	0.319567	1.04074	9.20723	21.5448	1.81313
XLOC_000228	RBBP4	39.1413	42.4324	39.588	42.9835	53.5542	50.6995	80.2961	43.9854	49.4186	41.4022	63.2834	38.0682
XLOC_000229	KIAA1522	5.53965	0.26369	1.44904	0.946986	0.502042	3.36143	3.91602	0.0799284	0.621306	3.18256	7.85635	1.75416
XLOC_000230	S100PBP	14.6235	18.3992	18.2877	15.1608	9.94571	16.2147	31.5293	27.9898	10.7072	17.8686	26.9452	13.5693
XLOC_000231	HPCA	0	0.0867111	0	0	0.190071	0.157348	0	0.2445	0.158821	1.35491	0	0
XLOC_000232	ADC	0.55388	0.675314	1.13389	0.0975154	0.0775254	1.86518	4.34551	0.298707	3.58938	0.194422	1.03656	0.317444
XLOC_000233	ZNF362	14.8575	13.6459	14.5032	13.37	20.4918	26.0171	17.8629	9.83195	15.7722	18.8175	21.3171	9.21017
XLOC_000234	ZSCAN20	2.18376	1.79436	2.61716	0.890072	0.65293	0.777918	0.729796	1.40411	0.513763	1.273	1.25916	0.728715
XLOC_000235	HMGB4	0	0.0164564	0	0	0	0	0	0	0	0	0	0
XLOC_000236	C1orf94	0	0	0	0	0.0396954	0	0	0.101972	0	0	0	0
XLOC_000237	GJB5	0.378999	0	0	0	0	0	0	0	0	0	0	0
XLOC_000238	GJB4	0	0.0267928	0	0	0	0	0	0	0	0	0	0
XLOC_000239	GJB3	0.666885	0	0	0	0	0	0	0	0	0	0	0
XLOC_000240	GJA4	2.19643	0	0	0	0.0538472	0	0	0	0.0270359	0	0	0
XLOC_000241	ZMYM1	9.58865	8.0149	6.8583	4.62589	1.90463	3.65035	4.33902	11.3932	1.97181	5.15347	7.74038	5.6307
XLOC_000242	ZMYM4	28.0569	22.2646	23.9242	26.0371	24.0507	30.5502	29.9924	26.2991	12.9599	34.3149	40.8998	20.6382
XLOC_000243	NCDN	7.11329	8.44	12.279	8.77715	3.18372	5.98883	8.88832	11.8329	7.62077	3.63867	7.83116	6.37855
XLOC_000244	TFAP2E	0	0.514095	1.31956	1.84813	0.502658	1.38343	1.52631	0.54626	0.505937	1.06664	2.91391	1.50411
XLOC_000245	EIF2C4	6.32477	6.96086	10.1117	6.25644	13.4198	10.1038	11.4676	7.03529	10.1308	18.4989	16.9304	6.27957
XLOC_000246	EIF2C1	15.3891	15.266	17.6256	21.1182	23.889	27.3208	22.1788	14.9797	33.1743	23.6879	27.5879	15.6234
XLOC_000247	EIF2C3	13.0895	14.6485	15.4919	16.3849	12.7186	20.1635	17.9249	14.4156	10.7873	17.8002	24.844	11.3205
XLOC_000248	TEKT2	0.439302	0	0.0951241	0.221432	0.876537	0.362346	0	0	0.645021	0.220388	0.426629	0
XLOC_000249	ADPRHL2	11.837	8.3887	7.8996	5.24926	9.09486	5.47008	7.3695	7.4633	8.36202	7.22817	3.74997	6.27819
XLOC_000250	MAP7D1	19.8377	23.328	34.3842	33.004	36.4594	61.3356	39.4851	30.23	68.1239	28.2255	49.448	21.808
XLOC_000251	THRAP3	76.3561	81.8937	59.0214	49.9852	43.6323	72.5744	88.2513	73.4898	55.088	41.4945	63.5187	50.3932
XLOC_000252	SH3D21	0.800974	0.398245	0.94041	0.77312	0.578796	0.579828	1.48563	0.85182	0.859905	1.4964	2.8215	0.685247
XLOC_000253	ZC3H12A	4.92412	5.14161	10.532	6.87584	6.39352	17.4001	5.07769	9.07109	12.162	5.97761	16.5765	10.201
XLOC_000254	DNALI1	0.280397	0.0288547	0	0.315704	0.0314221	0.116083	0.149001	0	0.0316625	0.47236	1.069	0
XLOC_000255	CDCA8	30.316	47.9227	13.8242	5.60817	12.387	3.56838	13.2962	28.6224	23.6904	8.22451	3.4344	21.1236
XLOC_000256	MANEAL	0.702907	0.074167	7.22367	0.220432	0.161564	1.52052	0.220963	0.796646	0	3.31152	1.40764	3.66464
XLOC_000257	C1orf122	13.9254	7.98578	17.7148	15.0926	10.6716	17.6373	8.4995	9.75722	8.39504	9.2584	6.59345	11.5155
XLOC_000258	UTP11L	15.8982	17.0776	13.8637	11.335	17.5144	20.1385	18.8656	16.7938	16.2012	14.577	16.9529	19.6021
XLOC_000259	AKIRIN1	20.1408	22.1923	15.507	17.1574	19.908	25.339	21.5318	15.8021	29.6247	16.8315	14.216	27.4238
XLOC_000260	NDUFS5	67.3261	113.93	60.2265	91.2412	143.967	231.665	84.954	140.422	153.782	133.328	78.6651	264.698
XLOC_000261	MACF1	28.0117	32.7655	36.4862	43.828	45.4101	70.9124	56.2552	68.5186	57.3791	51.2057	111.391	47.794
XLOC_000262	KIAA0754	7.11906	15.0124	16.8782	23.1716	27.8664	10.3084	36.2943	17.8784	14.1813	30.7152	31.3584	22.0529
XLOC_000263	BMP8A	3.71277	0.150864	0.0461748	0.0890729	0.0142362	0.0349057	0	0.0547667	0.424306	0.12456	0.069125	0.167983
XLOC_000264	PPIE	7.30895	12.7873	4.06007	9.9771	11.499	7.47296	5.45795	11.9458	9.38013	2.84348	4.88937	11.7239
XLOC_000265	MFSD2A	3.87891	2.24171	3.22564	2.91572	1.91353	0.768304	0.353089	1.29964	2.93523	0.831205	0.761996	6.37428
XLOC_000266	CAP1	94.8876	69.9591	65.7983	54.7275	56.1416	51.4244	34.6558	56.8481	50.559	32.0076	41.1638	43.8639
XLOC_000267	RLF	15.8921	13.8389	10.1998	18.6616	21.3548	68.2892	27.7729	12.9701	27.3754	41.8658	79.0945	22.0192
XLOC_000268	TMCO2	0	0.124803	0.455192	0.356882	0.277716	0.527736	0	0	0	0.352841	1.01821	0
XLOC_000269	ZMPSTE24	17.9832	10.5824	10.2504	9.77913	15.0973	8.33987	13.1536	13.4386	15.0814	8.88042	12.2465	14.7411
XLOC_000270	SMAP2	106.022	103.653	44.0943	61.7131	25.0428	34.705	19.6523	38.8024	54.0037	143.775	26.3879	56.8149
XLOC_000271	ZFP69B	2.21756	3.01616	1.8403	5.06659	7.46353	4.97045	2.91169	5.17087	2.3833	7.25864	6.21893	4.97754
XLOC_000272	ZFP69	2.85781	2.78638	2.45359	2.26918	3.0979	0.91936	2.66225	3.42485	2.88105	1.9178	1.42998	2.46865
XLOC_000273	EXO5	5.0288	6.73624	8.1038	10.6143	12.16	4.21174	6.05717	8.37517	2.00781	6.5413	4.47605	6.06713
XLOC_000274	ZNF684	3.19668	2.56048	2.00693	2.80178	2.71244	2.94831	1.59766	1.92404	1.97573	4.26514	2.65752	2.11323
XLOC_000275	NFYC	24.9625	23.5844	16.6457	13.4527	16.2758	10.2041	14.913	19.7489	13.5404	8.05501	13.905	11.1533
XLOC_000276	KCNQ4	0.550221	0.209835	0.100475	0.181048	0.247695	0.15208	0.163384	0.185355	0.395842	0.335677	0.451167	0.0634954
XLOC_000277	CTPS1	6.93783	10.1685	13.9716	12.4721	17.265	12.7311	18.6554	20.1116	16.5445	11.9961	9.92375	17.8932
XLOC_000278	GUCA2B	1.08698	0	0	0	0	0	0	0	0	0	0	0
XLOC_000279	RIMKLA	0.0318745	0.037865	0.0786014	0.13052	0.0596864	0.246525	0.355019	0.0382525	0.0226373	2.3759	0.488879	0.134053
XLOC_000280	PPCS	17.997	12.972	12.289	8.79963	6.84925	6.91644	9.32487	7.95282	5.82698	7.62372	4.08938	7.95272
XLOC_000281	CCDC30	0.559518	0.635289	0.561009	0.63366	0.0531644	0.392316	0.126139	0.375255	0.0938195	0.232955	0.581212	0.531239
XLOC_000282	PPIH	20.7857	26.9337	16.6536	26.7123	35.2882	13.6335	25.2607	22.2195	19.8318	16.0865	15.6432	34.6176
XLOC_000283	YBX1	175.052	141.089	174.048	154.549	294.708	241.933	208.152	163.375	241.08	126.545	132.942	285.919
XLOC_000284	C1orf50	8.09849	8.06668	7.52649	12.6803	10.4306	12.588	8.46207	10.8025	9.52813	15.7601	9.76398	5.6908
XLOC_000285	LOC100129924	0	0.175562	0.158182	0.123346	0.0968555	0.242674	0	0	0.289861	0.122377	0	0.147909
XLOC_000286	ERMAP	1.7099	3.73485	4.62453	4.39466	5.16271	4.22093	4.95351	5.56086	3.50297	6.30145	5.81003	18.8606
XLOC_000287	ZNF691	9.18417	8.0717	5.20977	5.61572	1.95306	3.17333	1.34333	6.07172	1.30695	3.61313	2.64044	3.35564
XLOC_000288	FAM183A	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000289	WDR65	0.166488	0.026867	0	0	0.135829	0.0907232	0	0	0.0136954	0.204073	0	0
XLOC_000290	TMEM125	0.311139	0	0	0	0	0	0	0.0621207	0	0.242754	0	0
XLOC_000291	TIE1	0.765757	0.0863458	0.152255	0.357797	0.0625498	0.307287	0.264077	0.508261	0.357778	0.255884	0.303852	0.0106835
XLOC_000292	MPL	0	0	0.417717	0.364732	0.313351	0.164985	0	0.0287164	0.553331	0.616129	0.380543	0.183582
XLOC_000293	CDC20	42.4065	58.7893	14.7119	10.8162	3.22209	2.76665	8.27189	31.8648	9.00471	3.32918	2.14928	22.9004
XLOC_000294	SZT2	10.3902	13.8616	10.422	12.2145	9.86292	14.4417	11.2194	10.9202	5.59422	8.77278	21.4533	8.63728
XLOC_000295	PTPRF	29.4225	0.717158	1.54459	0.231789	0.360481	2.82564	5.20952	12.6107	0.843437	3.77027	5.92528	9.71613
XLOC_000296	KDM4A	19.689	18.3986	11.9863	7.89596	16.4253	22.5517	24.9639	8.52358	22.2015	15.8588	17.3981	12.4565
XLOC_000297	ST3GAL3	3.87915	4.00419	6.01023	6.17164	4.73046	9.52784	10.1761	9.40621	6.33667	5.3078	13.0288	4.76972
XLOC_000298	ARTN	0	0.0612572	1.13359	0.424071	0	0.771713	0.682153	0.229259	0.33642	0.783711	0.584564	0.786606
XLOC_000299	IPO13	11.6134	11.3731	10.0085	9.37011	4.05176	5.29665	5.58506	11.74	6.63331	4.41271	5.97252	7.35914
XLOC_000300	DPH2	7.04165	6.33188	16.3727	10.1397	5.12352	7.26142	5.97921	8.55571	10.6254	5.87444	4.72015	16.908
XLOC_000301	ATP6V0B	32.8189	26.7528	46.4377	32.3923	42.4826	53.9465	20.6916	28.7908	55.4082	49.9134	22.0662	52.1502
XLOC_000302	B4GALT2	2.20438	0.72107	9.44034	0.589355	1.82923	0.475841	1.40977	0.640144	4.19365	2.24149	2.48295	10.3844
XLOC_000303	CCDC24	0.65131	0.27675	0.296145	0.612949	0.606305	2.78367	1.62231	0.311916	0.456151	1.2199	1.47568	0.18583
XLOC_000304	KLF17	0	0.0483732	0	0.0660178	0	0.0647154	0.0832392	0.067532	0.0132668	0.0658782	0	0.121348
XLOC_000305	DMAP1	12.3209	20.4463	8.72461	12.4767	15.9218	10.3547	13.8931	11.8996	16.4325	9.78323	13.5849	9.90632
XLOC_000306	RNF220	20.6052	30.5813	20.6485	21.8406	30.781	28.2556	15.8661	19.0312	50.782	18.2576	30.2995	27.7096
XLOC_000307	C1orf228	4.55821	6.44024	9.35809	12.6881	2.21831	98.0299	16.3422	31.1001	0.829151	30.1953	45.8074	24.5269
XLOC_000308	KIF2C	32.2024	41.0616	7.86073	10.5303	13.2449	4.94975	8.63183	27.2887	22.1274	10.1102	3.14132	11.4812
XLOC_000309	RPS8	573.507	627.903	900.55	1028.52	1246.39	1662.4	963.397	619.714	764.034	1198.08	620.36	1401.59
XLOC_000310	PLK3	4.50367	6.88071	13.5153	12.3152	6.66208	15.767	9.17322	9.74409	9.16615	6.02833	4.24305	4.30469
XLOC_000311	BTBD19	0.159717	1.93711	8.85195	3.09863	2.78927	2.69624	1.05439	3.01246	2.40807	0.771172	0.678701	2.65116
XLOC_000312	UROD	25.7595	24.846	19.0051	20.5544	25.6177	17.2795	19.5061	18.7956	15.3491	23.1548	9.85437	118.899
XLOC_000313	HPDL	2.46439	3.04442	0.972991	2.71429	0.81363	0	0.905639	3.81331	0.288628	0.24034	0.232814	3.18185
XLOC_000314	TOE1	6.4883	12.328	8.3202	12.0802	12.4878	10.8093	15.3501	12.6566	7.86007	5.01188	8.78154	7.83075
XLOC_000315	MMACHC	3.64952	3.53682	4.22238	2.33412	0.581149	1.78783	0.826912	5.37008	1.0983	0.691325	1.69425	2.48586
XLOC_000316	AKR1A1	27.1892	18.9434	29.2125	25.6724	26.9014	26.0724	15.9128	26.7229	25.6202	12.5137	14.713	25.4859
XLOC_000317	NASP	22.7573	44.4005	31.0121	32.4188	42.2662	28.6238	76.2427	61.169	49.3076	23.2106	23.4388	60.0628
XLOC_000318	TMEM69	14.6474	19.5535	18.1198	20.2203	13.7766	9.55404	10.3218	18.0275	6.88016	11.2714	8.93155	11.6159
XLOC_000319	MAST2	5.50144	5.07766	6.0399	5.48066	4.115	5.40351	6.78611	8.40697	10.4436	4.42844	7.01009	3.6069
XLOC_000320	TSPAN1	0.632712	0	0	0.405695	0.0535865	0	0	0	0	0	0	0
XLOC_000321	LURAP1	1.14738	0.0212902	1.85305	3.86758	1.11625	2.58751	4.62138	0.298825	0.51433	2.51033	8.25739	0.16652
XLOC_000322	RAD54L	7.60348	14.0637	13.0366	8.07058	8.32349	4.40589	9.415	20.606	5.58176	7.79565	4.32009	8.13475
XLOC_000323	UQCRH	110.315	111.458	85.7717	96.6737	139.771	122.956	140.941	125.908	133.563	133.472	65.9809	253.034
XLOC_000324	NSUN4	6.17866	6.35984	8.92068	7.45414	9.93608	7.3817	7.88817	7.66521	5.93382	7.76902	5.50772	6.86274
XLOC_000325	FAAH	6.51591	11.7198	1.77849	13.3098	4.7416	20.9101	3.96632	0.884945	1.1826	1.77901	0.689708	1.61768
XLOC_000326	DMBX1	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000327	TEX38	0	0	0	0	0.114621	0	0	0	0	0	0	0
XLOC_000328	CYP4B1	1.01066	0	0	0	0	0	0	0	0	0	0	0
XLOC_000329	CYP4X1	0.190921	0	0	0	0	0	0	0	0	0.0893498	0	0
XLOC_000330	CYP4Z1	0.257063	0	0	0	0	0	0	0	0	0	0	0
XLOC_000331	CYP4A22	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000332	CMPK1	37.08	28.3305	36.1691	46.6114	59.2648	66.3947	62.2719	39.5803	45.472	46.0633	38.6535	57.7247
XLOC_000333	FOXE3	0.21563	0	0.175157	0	0	0	0	0	0.390131	0.324421	0.419166	0.264608
XLOC_000334	FOXD2	0	0.0397157	0.0979393	0.0215999	0.0517506	0.190484	0.245901	0.376119	0.418086	0.107851	0.209433	0
XLOC_000335	SLC5A9	0	0	0.0416985	0.0966752	0	0	0	0.0329616	0	0	0	0
XLOC_000336	ELAVL4	0.639203	1.19641	0	0	0	0	0	0	0.184332	5.63928	0.891979	0
XLOC_000337	CDKN2C	72.3955	56.374	43.6838	27.7912	36.6424	18.7391	41.8496	106.072	25.0571	26.064	8.8959	32.9428
XLOC_000338	C1orf185	0	0	0	0.135823	0.106434	0	0	0	0.0530103	0	0	0
XLOC_000339	RNF11	14.0566	16.1612	39.184	38.9423	42.0805	89.4047	52.187	33.9506	28.4191	46.0395	87.3206	39.802
XLOC_000340	OSBPL9	19.3262	22.6104	17.9579	19.4551	31.4897	69.9694	31.4448	25.227	23.4913	38.1928	88.2611	25.0211
XLOC_000341	BTF3L4	18.0395	19.2615	20.2469	24.5025	37.1589	39.6902	9.64384	26.8922	17.4085	20.4832	29.4427	18.3661
XLOC_000342	ZFYVE9	2.15953	0.519876	9.61436	6.60287	7.19425	3.37942	8.18101	4.12401	4.53025	8.3688	9.09592	6.49501
XLOC_000343	PRPF38A	32.0439	32.0559	23.4263	20.7797	22.0878	36.7679	24.2266	28.3139	25.8063	19.5302	33.3075	22.7831
XLOC_000344	GPX7	15.0084	11.6678	19.5007	17.2739	28.0755	22.7847	18.3863	32.9931	18.5761	21.2765	16.0581	20.2173
XLOC_000345	FAM159A	0.489602	1.01185	0.493685	3.10114	0.752249	1.14713	0	0.973074	1.26537	0.38288	1.47187	1.0668
XLOC_000346	ZYG11B	12.3842	11.2337	10.3852	4.63735	4.18642	6.71197	7.02404	14.166	8.28313	10.8242	7.60916	10.1238
XLOC_000347	ZYG11A	0.63513	0.0349002	0	0	0	0	0	0.0486275	0.028705	0.118534	0.138091	0.0388803
XLOC_000348	SCP2	26.6118	32.7254	50.5291	43.7048	58.745	45.9253	51.062	32.4578	25.0843	38.4412	28.0464	50.4834
XLOC_000349	PODN	5.32184	0.531128	6.84983	4.68062	6.53091	0.859292	1.06246	0	0.0270959	0.639343	6.33378	0.619749
XLOC_000350	CPT2	8.92664	6.60625	4.23497	2.33776	4.07267	1.73513	1.59995	3.45027	2.38896	1.69958	1.03469	3.3282
XLOC_000351	DMRTB1	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000352	DIO1	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000353	LRRC42	8.10728	6.75569	11.9138	7.39183	7.52082	9.27535	22.8612	8.43087	12.0299	8.8082	5.87868	11.6012
XLOC_000354	TCEANC2	5.94965	8.018	7.19522	5.18378	2.47469	2.5521	2.10015	5.76489	2.67796	3.26876	2.78856	3.70525
XLOC_000355	MRPL37	39.5434	33.6071	40.9492	44.2797	57.7568	45.3999	28.524	55.4977	60.6973	33.8744	26.4014	55.4453
XLOC_000356	ACOT11	1.03264	0.213855	0.446919	0.129689	0.169095	7.41729	0.54254	0.509505	0.264974	0.476928	0.376736	0.079472
XLOC_000357	TTC4	0.125186	0.102113	0.104958	0.0463031	0.129392	5.78497	0.878171	0.118549	0.233291	0.231172	0.0897741	0.00947934
XLOC_000358	C1orf177	0	0	0.165965	0	0	0	0	0.0655598	0.0768629	0.192193	0	0
XLOC_000359	TMEM61	0.700006	0	0	0	0	0	0	0	0	0.213888	0	0
XLOC_000360	BSND	0.140316	0	0	0	0	0	0	0	0	0	0	0
XLOC_000361	PCSK9	0	0	0.0356526	0	0	0	0	0	0.0221701	0	0	0.0563144
XLOC_000362	PRKAA2	0.649963	0.0428822	0	0.306311	0.23663	0	0.0134027	0.790817	0.00854601	0	0	0.00867608
XLOC_000363	C8A	0	0	0	0	0	0	0	0	0	0.0439638	0	0
XLOC_000364	FGGY	5.14191	4.25967	9.18407	3.94207	5.70779	9.91058	10.4853	5.87138	7.26672	4.31478	6.43736	6.08457
XLOC_000365	HOOK1	1.43526	1.05093	0.0885855	0.256308	0.450668	0.100439	0.865677	0.0350234	0.310476	0.68274	0.265235	2.22811
XLOC_000366	NFIA	7.85207	1.91299	0.744591	0.995038	0.780849	0.829966	1.74852	0.940026	1.40918	1.45706	0.592357	16.8115
XLOC_000367	INADL	2.73243	1.86399	0.475519	0.95456	2.30946	0.148225	0.0443003	0.42976	0.433122	0.790995	0.293831	1.14714
XLOC_000368	L1TD1	0.0074693	0	18.3756	0.472898	0.230612	0.077236	0.199127	152.828	0.232752	2.20315	0.0509129	0.279467
XLOC_000369	USP1	46.2991	46.6948	49.0451	31.453	55.3267	21.0714	225.326	134.808	67.929	56.5175	14.3303	51.23
XLOC_000370	ANGPTL3	0	0	0	0	0.0279939	0.0344419	0.0442701	0.035929	0	0	0.136028	0.28686
XLOC_000371	ATG4C	10.1811	7.54932	5.92709	3.00552	1.42975	1.95185	4.96226	6.48865	1.25351	3.9931	1.43505	5.62355
XLOC_000372	FOXD3	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000373	ALG6	8.44375	11.7572	6.47005	10.2718	6.34384	6.42329	11.0376	11.6332	4.68308	10.708	8.08873	7.25042
XLOC_000374	EFCAB7	7.11459	9.00941	6.99395	8.80993	8.57407	9.56108	18.8833	10.9184	8.04298	11.4157	11.9333	5.20954
XLOC_000375	PGM1	8.7812	6.78963	9.50936	10.683	13.815	11.2821	9.64709	14.9813	21.3347	9.98387	2.55044	3.93498
XLOC_000376	ROR1	2.03966	0.943348	0.0893926	0.230975	0.22008	0	0	0.0822238	0.831181	0.138248	0	0.112854
XLOC_000377	UBE2U	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000378	CACHD1	3.06962	1.52849	0.0493715	0.571507	0.791466	0.0373287	0.313492	0.214709	0.207568	0.0380539	0.147817	0.101502
XLOC_000379	RAVER2	7.39094	7.30836	1.80532	2.55524	9.86676	5.21262	8.60547	9.61092	1.43251	8.35014	15.1326	5.06939
XLOC_000380	AK4	1.84591	0.0799622	0.0562452	0.173554	0.127204	0.0141619	0.128257	0.148266	0.122727	0.317896	0.224574	1.22877
XLOC_000381	DNAJC6	1.06592	0.362132	0.684441	0.552055	1.19954	0.321118	2.47025	1.43002	2.31636	2.86058	0.468619	8.27619
XLOC_000382	"LEPR,LEPROT"	10.2341	10.4227	20.6029	17.9668	19.6041	16.38	29.6823	16.7571	13.3339	26.8916	27.4253	44.9475
XLOC_000383	PDE4B	5.68557	5.89967	3.13234	3.36558	3.79778	1.82954	0.132861	0.888287	15.4753	7.08731	12.434	14.3307
XLOC_000384	SGIP1	0.269366	0.411307	0.139321	0.107542	0.463791	0.0632243	0	0.15422	0.017347	0.279224	0	0.132152
XLOC_000385	TCTEX1D1	0.0930943	0.0170764	0.0605039	0.140464	0.0372353	0	0.0588058	0.239091	0.243662	0.186724	1.35768	0.609959
XLOC_000386	MIER1	37.5482	48.3776	65.1304	82.9894	95.2549	132.181	125.355	93.2075	72.5551	104.804	175.181	67.9171
XLOC_000387	IL23R	0.578064	0.121752	0.0956488	0.0369728	0	0	0	0.0378034	0	0	0.143122	0
XLOC_000388	IL12RB2	1.55011	1.09978	0.733697	2.31501	0.70442	0	0.170393	0.0276125	0.935363	1.04529	0.770019	2.09722
XLOC_000389	GADD45A	10.9686	11.3971	41.6788	11.5291	14.8741	22.9964	60.0089	15.4735	11.5216	14.9052	27.1311	24.041
XLOC_000390	LRRC7	0	0	0.0414547	0.0639625	0.115043	0	0.0405186	0	0	0.0798711	0	0.00655873
XLOC_000391	SRSF11	49.0109	99.8149	105.323	148.35	219.783	335.748	342.689	145.28	165.576	204.121	435.05	172.73
XLOC_000392	HHLA3	1.30775	1.12537	1.23837	1.60586	0.97396	1.22409	0	1.95565	1.53192	0.959645	1.42307	1.10056
XLOC_000393	CTH	0.0303418	0.428225	0.069004	0.587924	1.83185	0.411273	0.200994	0.436336	0.446426	0.905494	1.03236	1.95516
XLOC_000394	"FPGT,FPGT-TNNI3K,TNNI3K"	4.19196	2.35198	1.94781	1.23443	0.478151	1.05487	0.469362	1.72974	0.56707	2.20979	2.76383	1.94085
XLOC_000395	TYW3	5.66917	6.9118	10.8553	7.24682	9.06278	6.85886	6.41565	11.6799	11.1277	9.35609	5.73526	15.6717
XLOC_000396	LHX8	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000397	ACADM	20.6056	16.482	21.0526	22.8909	17.5688	9.31201	24.6808	23.2068	10.2659	14.7911	6.96858	29.3101
XLOC_000398	RABGGTB	8.46106	13.0803	14.736	27.2797	45.2923	37.1071	66.3633	23.5068	24.2443	31.1035	24.9346	45.2681
XLOC_000399	MSH4	0.509194	0.241791	0.487831	0.596807	0.550976	0.646576	0.792452	0.417785	0.126304	0.470215	0	0.141189
XLOC_000400	ST6GALNAC3	1.32754	1.24996	1.43882	1.22123	0.321182	0	0.378069	0.413602	0.166759	1.66416	8.59422	0
XLOC_000401	ST6GALNAC5	0.254582	0	0	0	0	0	0	0.107668	0	0	0	0
XLOC_000402	AK5	0.0791673	0.124798	0.380288	0.309293	0.0493226	0	0	0.0632912	0.0746282	0.0926018	0	0.821582
XLOC_000403	FAM73A	4.65429	3.83318	3.57143	5.17029	6.56094	5.11047	5.09088	4.0546	5.97631	5.27377	6.49783	4.03732
XLOC_000404	NEXN	0.320982	0.472713	0.208667	1.93494	0.505711	0.569013	0.0813376	7.85151	0.243822	0.39324	0.936822	1.63372
XLOC_000405	DNAJB4	6.30617	5.84713	10.36	6.45208	8.5258	29.0824	20.2553	16.0364	3.20901	14.5204	19.8998	11.3548
XLOC_000406	GIPC2	0.0418973	0.121339	0	0	0.0587023	0	0	0	0.0295851	0.0735181	0	0.135328
XLOC_000407	PTGFR	0.149319	0	0	0	0	0	0.0237061	0	0.00755103	0.0561222	0	0.0614182
XLOC_000408	IFI44L	9.17276	9.78154	1.77745	1.53324	2.27384	37.268	4.6823	0.0872968	7.53239	1.8549	17.7176	7.0067
XLOC_000409	IFI44	14.5486	17.5262	14.8675	20.2624	41.5804	89.2387	59.6075	11.4888	20.8129	37.0815	64.1319	30.3742
XLOC_000410	LPHN2	3.18905	0.0387873	0.136515	1.28157	3.01645	0	0.0889297	0.0179909	0.021263	0	0	0
XLOC_000411	PRKACB	85.5345	88.0523	28.0775	44.5246	62.2915	79.0833	40.5852	39.4393	38.5398	51.5196	60.7301	49.4493
XLOC_000412	SAMD13	1.94895	1.20741	1.18716	1.84885	4.77963	3.13636	2.58954	0.575883	1.43867	1.41344	0.820962	1.757
XLOC_000413	DNASE2B	0.269681	0	0	0	0	0.117421	0	0	0	0	0	0
XLOC_000414	RPF1	14.9285	23.0348	24.0416	38.3811	33.4247	23.0739	21.2877	24.1091	22.5287	17.7946	19.0309	32.9627
XLOC_000415	WDR63	0.274559	0.0130874	0.0462677	0	0.0569918	0	0.0450594	0	0.0143595	0.0356819	0	0
XLOC_000416	CYR61	0.563974	0.0168435	0	0.230864	0.257065	0.226425	0.348011	0.0471594	0	0	0.446328	0.112801
XLOC_000417	CLCA2	0.251725	0.00928382	0	0.0505523	0	0	0	0.0258793	0.0101817	0	0.0979868	0
XLOC_000418	CLCA1	0	0.0363782	0.0214153	28.3992	1.76767	0	0.0834651	0.0338581	0	0.0330291	0	0
XLOC_000419	CLCA4	0.0274127	0	0	0	0	0	0.040523	0	0	0.0320651	0.124455	0.065637
XLOC_000420	SH3GLB1	21.1854	19.8639	25.4972	29.2345	40.6671	41.1901	38.9988	17.7247	31.7773	27.3487	43.4085	25.0181
XLOC_000421	HS2ST1	10.9897	9.71124	6.20069	6.91061	8.78463	5.97015	9.08161	9.06613	10.7097	8.29262	4.26263	10.0632
XLOC_000422	LMO4	3.55753	2.68605	2.39408	2.52515	4.56944	1.03688	2.04508	4.54703	5.1108	0.945804	0.360195	3.38681
